Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-13,66.0860595703125,108.44349670410156,60.424800872802734,157.57785034179688,43.39666748046875,66.19489592354667,109.0,60.57120570791183,157.63498701674098,43.46666717529297,64.29151446730144,101.9000015258789,58.93785676983282,154.52169923373884,38.70199966430664,64.89131008954301,102.0,60.00892133007347,156.4734549271195,39.34400177001953,131022800,134334000,34796000,41905300,337131000
2020-04-14,69.42362213134766,114.16600036621094,62.989070892333984,165.37533569335938,47.32600021362305,69.71384751910844,114.5999984741211,63.62629373229565,165.4229423232697,49.45866775512695,67.24695386535642,109.31050109863281,61.38609558099836,159.9485140161687,46.1619987487793,67.71856827528313,110.02349853515625,61.79105923957873,160.90058850436017,46.597999572753906,194994800,161744000,49408000,52874300,458647500
2020-04-15,68.78997802734375,115.38400268554688,62.653587341308594,163.64259338378906,48.65533447265625,69.24949545432703,116.66850280761719,63.54639293491426,165.25160184597294,50.20866775512695,67.8709431733772,112.25,61.55830181891083,161.1291169212521,47.33333206176758,68.29901865238591,112.88400268554688,61.81686062694709,162.99517507582178,49.46666717529297,131154400,137332000,33434000,40940800,353655000
2020-04-16,69.33654022216797,120.40950012207031,62.70322036743164,168.5552978515625,49.680667877197266,69.70173905002567,123.05000305175781,63.47394059948985,168.78380100859152,50.630001068115234,68.28690358299804,116.75,61.66848145844867,164.61370918973023,47.11466598510742,69.50341866796147,117.30000305175781,63.23076550232231,165.94662248113914,47.79600143432617,157125200,240764000,50362000,50479600,309868500
2020-04-17,68.39573669433594,118.75,63.68485641479492,170.04054260253906,50.259334564208984,69.39942831156146,120.0,64.2396931977291,171.37344133525505,51.663333892822266,66.95913534892303,115.8010025024414,63.088332472351915,167.44136828248293,49.84400177001953,68.85284047730217,118.61650085449219,63.7642626917449,170.8974039982127,51.48533248901367,215250000,158600000,38980000,52765600,196923000
2020-04-20,66.97607421875,119.68049621582031,62.85905075073242,166.67013549804688,49.75733184814453,68.12487124671051,122.2490005493164,63.60297152578697,170.1832922184533,51.03799819946289,66.95672930580358,119.30249786376953,62.5990001256094,166.60349784700355,47.48066711425781,67.22276798842614,119.49749755859375,63.07691442636183,168.16489921968397,48.8466682434082,130015200,115414000,33910000,36669600,221199000
2020-04-21,64.90581512451172,116.40599822998047,60.36426544189453,159.7771759033203,45.781333923339844,67.05346190215134,121.41549682617188,62.246647091382115,165.34680393000076,50.22200012207031,64.19476970811112,113.98300170898438,60.035232205401115,158.14912184782517,44.919334411621094,66.81886518475746,120.83049774169922,61.88585058610073,165.18495298161926,48.67466735839844,180991600,149534000,43060000,56203700,303136500
2020-04-22,66.77533721923828,118.17449951171875,62.690311431884766,165.2039794921875,48.807334899902344,67.21066785744529,119.69999694824219,63.80212037823691,165.66097120712655,48.93333435058594,65.832115915965,117.55000305175781,61.637705062447075,162.63338112033648,45.91400146484375,66.17312073347611,118.44999694824219,61.81338935311163,163.17605605791945,46.93199920654297,116862400,84244000,41848000,34620200,212482500
2020-04-23,66.51655578613281,119.97250366210938,63.34043884277344,163.2046356201172,47.04199981689453,68.14180153410112,121.21099853515625,64.1841097026248,166.6701867832874,48.93333435058594,66.47785858014103,119.10399627685547,62.812401494060694,162.71908277595958,46.87533187866211,66.71971058203668,119.9990005493164,63.104211607823,165.76571876652025,48.50666809082031,124814400,101332000,31324000,32790800,198550500
2020-04-24,68.43685913085938,120.51100158691406,63.489322662353516,166.1846923828125,48.34333419799805,68.44653527723898,121.02149963378906,63.54341373820569,166.19420790280682,48.71533203125,66.99300242947831,119.0999984741211,62.00743694500075,162.5287279084134,46.54533386230469,67.04137578063921,120.8499984741211,62.589073141844395,163.81402042819624,47.387332916259766,126161200,76498000,32792000,34277600,198180000
2020-04-27,68.4852294921875,118.80000305175781,63.319091796875,165.70860290527344,53.25,68.81656552903699,122.24400329589844,64.32505091364293,168.42200705863056,53.29933166503906,67.7064658092128,118.1500015258789,62.977654693877525,164.9945468868889,49.0,68.1538860746012,122.16000366210938,64.31760704941487,168.12686622876606,49.17399978637695,117087600,112912000,32012000,33194400,310221000
2020-04-28,67.3751220703125,115.7040023803711,61.22430419921875,161.67181396484375,51.27466583251953,69.12854894429597,118.67500305175781,63.92306095424657,167.25097268418668,53.66666793823242,67.2832245167364,115.30000305175781,61.1513535708958,161.27194430574508,50.44599914550781,68.94715995733218,118.6050033569336,63.917108891770646,167.17480495947623,53.042667388916016,112004800,105388000,59026000,34392700,228330000
2020-04-29,69.58807373046875,118.635498046875,66.57466888427734,168.92662048339844,53.367332458496094,70.05726716798014,119.59449768066406,67.49327802155027,169.1646391773293,53.54666519165039,68.65936300137292,115.5,65.77367733807603,163.64261710014011,52.21066665649414,68.86251778141856,116.50050354003906,66.57367687394832,164.9183938130075,52.678001403808594,137280800,91832000,75872000,51286600,243240000
2020-04-30,71.05609893798828,123.69999694824219,66.93099975585938,170.62130737304688,52.12533187866211,71.23265351601944,123.75,67.13745150028522,171.75426402305968,57.987998962402344,69.73801025784547,119.80049896240234,65.63223858566572,167.78411440711412,50.900001525878906,70.12738834900439,120.99199676513672,65.75085576369771,171.3734399674679,57.01266860961914,183064000,190692000,53378000,53875900,427078500
2020-05-01,69.91215515136719,114.302001953125,65.53894805908203,166.20370483398438,46.75466537475586,72.31374359365245,118.12200164794922,67.10023615579532,170.07864171625766,51.518001556396484,69.13339146359068,112.90950012207031,65.0620257968837,165.6705307427977,45.5359992980957,69.23013078154854,116.83999633789062,65.93051198943692,167.37475277045658,50.33333206176758,240616800,195452000,41450000,39370500,487977000
2020-05-04,70.9013442993164,115.79949951171875,65.84613800048828,170.26902770996094,50.74599838256836,71.02952558414289,116.3489990234375,65.8888247389471,170.42136314126972,50.79999923706055,69.24707724616884,112.81900024414062,64.46648625668634,165.47057784378438,46.53333282470703,69.93635703016494,112.81900024414062,64.92455274761657,166.12751167973556,46.733333587646484,133568000,97318000,30080000,30372900,288556500
2020-05-05,71.96549224853516,115.88999938964844,67.05259704589844,172.09701538085938,51.2140007019043,72.79746385447393,117.55000305175781,68.18560181124619,174.84851064820512,53.26133346557617,71.21574945029819,115.35649871826172,66.37518258457368,171.2782305680416,50.8120002746582,71.36086215007607,117.0,66.39801397208144,171.96372550563353,52.65266799926758,147751200,64850000,33030000,36839200,254875500
2020-05-06,72.70796203613281,117.56300354003906,66.8635025024414,173.79171752929688,52.172000885009766,73.33919216211522,117.87249755859375,68.04563804044298,175.37216509231774,52.6533317565918,72.28230018886588,116.0,66.8630102835789,172.92534055240677,50.740665435791016,72.6668439519477,116.47200012207031,67.5776514911627,173.35377128207907,51.766666412353516,142333600,62356000,24308000,32139300,166848000
2020-05-07,73.46012878417969,118.38050079345703,68.11711120605469,174.8009490966797,52.00266647338867,73.80598277550787,118.80000305175781,68.36723415296298,175.70541730295008,53.09333419799805,73.03205337405477,117.15550231933594,67.25904486151722,173.82982867738997,51.4900016784668,73.33436839325711,118.73899841308594,67.78857399589373,175.34362420943816,51.81399917602539,115215200,67928000,27952000,28316000,172915500
2020-05-08,75.2086181640625,118.98049926757812,68.9017333984375,175.82916259765625,54.62799835205078,75.26196994409985,119.36199951171875,69.41736683214643,176.1338334990748,54.93333435058594,73.79237965846578,117.8499984741211,68.26203049727442,174.5724314480752,52.46733474731445,74.11976524502593,118.60700225830078,68.64168276478011,176.11478793585908,52.917999267578125,133838400,64132000,27738000,30877800,241297500
2020-05-11,76.39205169677734,120.44999694824219,69.64069366455078,177.79042053222656,54.08599853515625,76.8867601253796,120.9834976196289,70.29925236930893,178.52350753297063,54.93333435058594,74.50776956187678,118.60549926757812,68.34500671216102,174.08685082562172,52.33333206176758,74.71632920982042,118.73500061035156,68.40099094167918,174.37246159084364,52.70066833496094,145946400,65184000,28242000,30892700,247794000
2020-05-12,75.51900482177734,117.84750366210938,68.27493286132812,173.7631378173828,53.96066665649414,77.52695980197926,120.94999694824219,70.2233171954459,178.07603478681457,56.21933364868164,75.39775148384071,117.75,68.2267938483236,173.56321027780993,53.866668701171875,77.07589353648245,120.59249877929688,69.83225302845207,177.84754617015983,55.133331298828125,162301200,61498000,27812000,32038200,238603500
2020-05-13,74.60718536376953,118.39600372314453,66.96424865722656,171.13543701171875,52.73066711425781,76.61999543008798,120.38500213623047,68.75839399205269,175.2293613589471,55.06666564941406,73.53045501521297,116.88999938964844,65.92553811831527,168.07927065962855,50.88666534423828,75.69846552238357,118.33999633789062,68.33993223098598,173.80124922811217,54.72200012207031,200622400,95658000,36252000,44711500,285982500
2020-05-14,75.06553649902344,119.44249725341797,67.30174255371094,171.8780517578125,53.55533218383789,75.1261631825109,119.56849670410156,67.36576131657014,172.03038720290988,53.557334899902344,73.12305519185568,117.6604995727539,65.7027349940871,167.26048345491301,50.93333435058594,73.84572792328466,118.05049896240234,66.25409602126693,169.03134305352413,52.0,158929200,72962000,32062000,41873900,205233000
2020-05-15,74.62173461914062,120.48899841308594,68.14837646484375,174.38201904296875,53.27799987792969,74.6678114842192,120.55000305175781,68.2123952154045,178.09510484951207,53.66999816894531,72.80293436830361,117.81849670410156,66.4515993888272,168.51723495019067,52.436668395996094,72.83688885866347,118.4260025024414,66.99750803892465,170.47850665967295,52.689998626708984,166348400,84700000,34154000,46610400,157776000
2020-05-18,76.37992095947266,121.31300354003906,68.68187713623047,176.04812622070312,54.242000579833984,76.75338341225793,121.6500015258789,69.09800660874522,177.27629612153746,55.64799880981445,75.25469353128105,119.20050048828125,67.2084310697719,175.1436582128011,53.59199905395508,75.94583922224601,120.21749877929688,67.58063946679195,176.84786543647925,55.185333251953125,135178400,87144000,36448000,35264500,174987000
2020-05-19,75.93854522705078,122.46649932861328,68.16300964355469,174.82945251464844,53.867332458496094,77.24322494712233,124.25,69.08186872358338,177.65711506203405,54.80466842651367,75.90701817457786,121.44850158691406,68.16300964355469,174.69616266008333,53.73866653442383,76.39687900327164,121.49150085449219,68.83358594249799,176.16235106029959,54.34466552734375,101729600,86410000,25612000,26799100,144547500
2020-05-20,77.41541290283203,124.89700317382812,69.81239318847656,177.25450134277344,54.37066650390625,77.48573451404336,125.00050354003906,69.99602113426154,177.43590168394044,55.06666564941406,76.75821444789756,123.3635025024414,68.8461447400345,175.61237082100766,54.119998931884766,76.79701640617802,123.89350128173828,68.9617707495273,176.44297810112155,54.70000076293945,111504800,79962000,33108000,31261300,109639500
2020-05-21,76.83824920654297,122.33699798583984,69.61785125732422,175.12545776367188,55.17333221435547,77.81797834459402,126.27249908447266,70.24762641097432,178.21877656541264,55.5,76.60058997680626,122.12699890136719,69.15383271208206,174.99179664947147,53.06666564941406,77.27718574052247,125.0,69.87591784135887,177.00626995004328,54.400001525878906,102688800,102288000,27700000,29119500,183819000
2020-05-22,77.3329849243164,121.84400177001953,69.99601745605469,175.20179748535156,54.45866775512695,77.4154363353504,123.49250030517578,70.11214325095916,176.10879901816836,55.45199966430664,76.47450891421555,121.50650024414062,69.07343266017584,174.2757119177132,54.133331298828125,76.57635760990264,122.75050354003906,69.31561949895216,174.89629268058604,54.81133270263672,81803200,57342000,26188000,20826900,149812500
2020-05-26,76.80913543701172,121.09300231933594,70.32355499267578,173.34963989257812,54.591331481933594,78.63035538202438,123.0999984741211,71.51363424986954,178.05643297814373,55.63999938964844,76.75335624215153,120.7030029296875,70.08087593520875,172.90091742151233,54.38066864013672,78.45090282570622,122.9000015258789,71.32852208461908,177.90367329268187,55.633331298828125,125522000,71364000,41212000,36073600,121345500
2020-05-27,77.14381408691406,120.51950073242188,70.3642578125,173.57876586914062,54.68199920654297,77.28931960837535,120.67900085449219,70.55780587336358,173.75062415828282,55.180667877197266,75.92643293881503,116.5,69.0466407111212,168.60465058887516,52.33333206176758,76.66608292261066,120.24949645996094,70.33498214430881,172.04165612409858,54.7239990234375,112945200,101138000,33716000,39517100,173242500
2020-05-28,77.17774963378906,120.05500030517578,70.30917358398438,173.18736267089844,53.72066879272461,78.43635987423401,121.84850311279297,71.5056972334195,175.81286026389589,54.983333587646484,76.54238332681012,118.9114990234375,69.280390574892,172.21355223443322,53.44599914550781,76.81883708906608,119.21649932861328,69.32306974282896,172.55725432023527,54.23400115966797,133560800,63804000,33844000,33810200,108834000
2020-05-29,77.10258483886719,122.11849975585938,70.91413116455078,174.95359802246094,55.66666793823242,77.88102931454405,122.11849975585938,71.09527529947499,175.9274229472376,55.66666793823242,76.74609967511876,119.91000366210938,70.14143075973779,172.24217877179476,53.61399841308594,77.42026804049199,120.7969970703125,70.31959129075078,174.45713625736357,53.91666793823242,153532400,70198000,36418000,42130400,176467500
2020-06-01,78.05076599121094,123.552001953125,71.05805206298828,174.55262756347656,59.87333297729492,78.17201931498144,123.84649658203125,71.36276584768642,174.71492930155677,59.93333435058594,76.92553159427727,122.20850372314453,70.3721942585226,173.24465707143892,56.939998626708984,77.05648725614977,122.4000015258789,70.39154981988567,174.27574875242263,57.20000076293945,80791200,58578000,24342000,22622400,224092500
2020-06-02,78.41212463378906,123.62049865722656,71.42530059814453,176.5384521484375,58.770668029785156,78.43637678676062,123.67649841308594,71.44465616162293,176.62437402327166,60.57733154296875,77.34266907399055,122.2655029296875,70.41338931626194,173.13962868729698,58.06666564941406,77.78403309563147,123.3499984741211,70.99502551330775,175.90832926371786,59.64666748046875,87642800,50598000,25562000,30794600,203484000
2020-06-03,78.84378814697266,123.91999816894531,71.28436279296875,176.9680633544922,58.86399841308594,79.10569956400518,124.4000015258789,71.78917499558794,177.52180634351802,59.862667083740234,78.15991738115441,123.05850219726562,70.95667369340917,175.26865174622563,58.67333221435547,78.73223712157194,123.40049743652344,71.3796488128832,176.45251757462225,59.20800018310547,104491200,53420000,25124000,27311000,119242500
2020-06-04,78.16475677490234,123.02999877929688,70.08335876464844,174.6385498046875,57.62533187866211,78.96502587807994,125.37699890136719,71.41238760926663,177.42634912002515,59.71666717529297,77.79129440641832,122.50050354003906,69.71363423081955,174.0466241036408,57.229331970214844,78.66674739088378,123.87149810791016,70.98757242363524,175.9560768868558,59.32533264160156,87560400,58974000,29686000,28761800,133315500
2020-06-05,80.39096069335938,124.1500015258789,71.38411712646484,178.72476196289062,59.04399871826172,80.45158736054894,124.43250274658203,71.71463838047133,179.2307657407467,59.10133361816406,78.3854332069865,121.85649871826172,69.77667384034648,173.7697300929723,57.746665954589844,78.4145328231229,122.22550201416016,70.1325027221599,174.35211372363253,58.522666931152344,137250400,66128000,34698000,39893600,117178500
2020-06-08,80.86626434326172,126.2030029296875,71.79205322265625,179.8322296142578,63.327999114990234,80.90021882614607,126.5,71.86053981343585,180.0136299251493,63.33333206176758,79.37727738076912,124.36699676513672,70.58758582072802,176.08970461680087,60.61066818237305,80.08782007948885,125.01000213623047,70.58758582072802,177.52179393272417,61.266666412353516,95654400,79414000,28084000,33211600,212620500
2020-06-09,83.41987609863281,130.04299926757812,72.26599884033203,181.20706176757812,62.711334228515625,83.81273576255528,131.32150268554688,72.85359470079396,182.06630964412432,63.62933349609375,80.51465061318699,126.25,71.6233198908953,178.78204871231318,61.595333099365234,80.54617766782322,126.47200012207031,71.73001781826058,179.4885514465179,62.66733169555664,147712400,103520000,28184000,29783900,170823000
2020-06-10,85.56607055664062,132.37249755859375,72.74689483642578,187.9282989501953,68.336669921875,86.03410675203712,136.11749267578125,73.16421321276418,189.53224651796845,68.49866485595703,83.92915018975505,131.31300354003906,72.27145676024894,182.36224353782927,65.5,84.36808676274399,132.25,72.43373756383694,182.4768205863623,66.12533569335938,166651600,98920000,30504000,43872300,278451000
2020-06-11,81.45800018310547,127.89800262451172,69.66947174072266,177.83685302734375,64.85600280761719,85.13440269433788,133.56900024414062,72.18237060102135,186.8971953252528,67.9306640625,81.35615151209016,126.8115005493164,69.57815376809015,177.6459107012866,64.80000305175781,84.71001596343379,130.1750030517578,71.58708858521233,184.38627533006792,66.01333618164062,201662400,116002000,39826000,52854700,238747500
2020-06-12,82.16126251220703,127.2509994506836,70.13299560546875,179.24029541015625,62.35200119018555,84.34382269299937,131.07400512695312,71.31513141979595,183.04010146673613,65.8653335571289,81.05058514318586,125.1675033569336,68.78511072989514,176.79618419136656,60.84000015258789,83.59690535411025,130.0605010986328,70.89279996444262,181.91351701701737,65.33333587646484,200146000,108722000,38928000,43373600,251451000
2020-06-15,83.17736053466797,128.63400268554688,70.46400451660156,180.38600158691406,66.05999755859375,83.82970407027696,129.1999969482422,70.70965960709182,182.1808918134006,66.5893325805664,80.65286520703812,125.4000015258789,68.87939287616906,175.67919303595784,60.56666564941406,80.81534793256503,126.33000183105469,69.02231809743643,176.2233940561889,61.18600082397461,138808800,77302000,30078000,32770200,235458000
2020-06-16,85.38175964355469,130.7635040283203,71.5989990234375,184.80633544921875,65.47533416748047,85.65337337676685,131.0,72.20941865411798,186.72532963750348,67.52532958984375,83.596913801037,128.8000030517578,70.76425629335561,182.79186282515383,64.15933227539062,85.23140666668927,131.0,71.72306848502453,184.1571141354341,67.4566650390625,165428800,71712000,34184000,42556700,210766500
2020-06-17,85.26292419433594,132.0489959716797,72.01586151123047,185.446044921875,66.11933135986328,86.18687406891311,132.75,72.45655642551151,187.43187740792754,67.0,85.14167085225792,131.59100341796875,71.03620965078113,184.9209425343185,65.50466918945312,86.12624739787411,132.375,71.81933744745595,186.20027230184343,65.84733581542969,114406400,59186000,30992000,25687800,148362000
2020-06-18,85.296875,132.69900512695312,71.26351165771484,187.43190002441406,66.9306640625,85.71398677476938,132.98199462890625,72.03026761020494,187.5942017696125,67.94667053222656,84.68818088081773,131.8054962158203,70.81934842823892,185.21692771071227,66.2979965209961,85.2192710882484,132.35049438476562,71.91860206340759,185.21692771071227,66.86666870117188,96820400,49756000,31638000,23061600,146278500
2020-06-19,84.80944061279297,133.75050354003906,71.05309295654297,186.31484985351562,66.72666931152344,86.4681854978016,134.8715057373047,71.85110861072593,190.2674165396573,67.73133087158203,83.70118325430472,132.9499969482422,70.53845153890116,185.57016443206638,66.0893325805664,86.0025767936151,133.9040069580078,71.66252059899932,189.59911097783984,67.51866912841797,264476000,115540000,63158000,44441100,130195500
2020-06-22,87.02838134765625,135.6909942626953,72.05259704589844,191.48947143554688,66.28800201416016,87.17145941767127,135.75,72.09676044271161,191.67085720535485,67.2586669921875,85.15622926088085,133.4499969482422,70.63075830292189,186.39122164361794,66.00133514404297,85.20230612758097,134.22500610351562,70.91810056836704,186.92586606992526,66.663330078125,135445200,64176000,30848000,32818900,95436000
2020-06-23,88.88597869873047,138.2205047607422,72.6754150390625,192.76878356933594,66.78533172607422,90.3046443458434,139.15550231933594,73.24767629460953,194.7164187390897,67.46666717529297,87.85289780891296,135.90199279785156,71.72405436608534,192.31050447342133,66.267333984375,88.27243705588172,136.30099487304688,72.24017995023671,192.94062730432893,66.59200286865234,212155600,84634000,28596000,30917400,95479500
2020-06-24,87.31696319580078,136.72000122070312,71.06549072265625,188.88307189941406,64.0566635131836,89.43404938466047,139.8000030517578,73.22181823311671,194.04814534058553,66.72533416748047,86.94350079967253,136.0500030517578,70.9553169974419,187.6610232442565,63.542667388916016,88.51494690487205,139.0,72.53149264618523,192.47285257091232,66.27400207519531,192623200,90532000,35120000,36740600,164394000
2020-06-25,88.47615814208984,137.72900390625,71.5300064086914,191.26986694335938,65.73200225830078,88.51496010857981,137.81149291992188,71.60792087273813,191.52764712810412,65.73200225830078,86.71313680637758,135.60699462890625,70.47144803565568,186.62035443908522,62.47666549682617,87.47218408676609,136.9774932861328,70.96276578682838,188.84486850692002,63.61800003051758,137522400,59374000,24610000,27803900,138817500
2020-06-26,85.75764465332031,134.64349365234375,67.48883056640625,187.44140625,63.982666015625,88.59254854021978,139.1284942626953,71.1389521960982,190.84022936621224,66.33333587646484,85.60971171941675,134.39999389648438,67.09627458775486,186.05705610227983,63.65800094604492,88.37186655732566,138.7530059814453,71.03672210462665,190.68746967003122,66.31866455078125,205256800,130016000,85354000,54675800,132823500
2020-06-29,87.73406982421875,134.0189971923828,69.22926330566406,189.45591735839844,67.29000091552734,87.82865098546023,134.83999633789062,69.26053056481355,189.54183924181,67.33333587646484,85.18774958467372,131.50399780273438,66.8491198754687,184.78730564276714,63.23466873168945,85.66548805897895,134.50050354003906,67.40345680245349,186.91634152801396,64.60066986083984,130646000,84468000,36204000,26701600,135396000
2020-06-30,88.4664306640625,137.9409942626953,70.15432739257812,194.29632568359375,71.98733520507812,88.75259416052774,138.48150634765625,70.40445790397327,195.1460314274732,72.51266479492188,87.30240160297599,133.75149536132812,68.68286542681156,188.78756594278659,66.91533660888672,87.32179888035039,134.2534942626953,69.00445855320582,188.92122702942044,67.0999984741211,140223200,75394000,40848000,34310300,253777500
2020-07-01,88.29912567138672,143.93499755859375,71.36673736572266,195.43247985839844,74.64199829101562,89.08727257747864,144.75,71.61289225943034,197.0077870680301,75.68866729736328,88.25062876375057,137.6999969482422,69.96623824226913,192.63513866088167,72.03333282470703,88.54405984735594,137.89950561523438,70.02976477285776,193.9431090914506,72.19999694824219,110737200,127268000,35504000,32061200,199903500
2020-07-02,88.29912567138672,144.51499938964844,72.68981170654297,196.92185974121094,80.57733154296875,89.84147238829708,147.7779998779297,73.59551719863788,198.6021875092701,81.86666870117188,88.18515460811848,143.55499267578125,71.78261441255393,195.7189097355974,79.04000091552734,89.20610591273177,145.60049438476562,71.8084218280624,196.3681166874613,81.43199920654297,114041600,131868000,37182000,29315800,258751500
2020-07-06,90.66111755371094,152.8520050048828,74.22827911376953,201.16082763671875,91.43866729736328,91.12915363770222,152.99400329589844,74.76872034277596,201.57136751930722,91.85266876220703,89.69593836953126,146.5,73.09477466690498,198.66899142164925,84.40266418457031,89.72746541987443,146.74850463867188,73.45209531245898,199.37549412509813,85.11266326904297,118655600,137612000,31280000,31897600,308548500
2020-07-07,90.37981414794922,150.00599670410156,73.70618438720703,198.82177734375,92.65733337402344,91.81787696805416,153.4774932861328,75.27540839292254,204.95111922366993,95.30000305175781,90.26826314860052,149.5,73.62528632495045,198.573553718546,89.11399841308594,91.03943260618246,152.92750549316406,73.94538760639276,200.92217255815737,93.6673355102539,112424400,105150000,29164000,33600700,322345500
2020-07-08,92.48479461669922,154.0554962158203,74.2431640625,203.1943817138672,91.05867004394531,92.51632167713927,154.19850158691406,74.73348224188611,203.60490699294047,94.48400115966797,91.26983347624791,150.6215057373047,73.72852269677605,199.2418157737364,87.42266845703125,91.35713975136794,151.1304931640625,74.15978975316641,200.5593426097686,93.66666412353516,117092000,100752000,24994000,33600000,244669500
2020-07-09,92.88250732421875,159.13150024414062,74.9870834350586,204.61691284179688,92.9520034790039,93.43056751509404,159.69400024414062,75.5692193900517,206.5836463547509,93.90399932861328,91.83487644851928,153.6999969482422,73.85036063926268,201.8959375219358,90.08533477783203,93.37721573714495,155.79949951171875,74.76177590495855,206.5359071342689,93.1326675415039,125642800,127774000,28466000,33121700,175764000
2020-07-10,93.04496002197266,160.0,76.51313781738281,203.996337890625,102.97666931152344,93.10316665691907,160.75,76.61685970435279,204.3877791145161,103.2613296508789,91.86638112451729,156.78500366210938,74.26996742955905,201.52360062003234,91.73400115966797,92.47749528608121,159.58799743652344,74.7468897075301,203.94859866879057,93.06666564941406,90257200,109720000,37126000,26177600,350064000
2020-07-13,92.61573028564453,155.1999969482422,75.00445556640625,197.6951904296875,99.80400085449219,96.95902596441493,167.21449279785156,78.2695632781442,206.02994730784758,119.66600036621094,92.40232321566707,153.41949462890625,74.70187723645613,197.15098942267588,98.0739974975586,94.34965162813619,162.55299377441406,76.92306434166021,204.76970154506353,110.5999984741211,191649200,154408000,36928000,38135600,584781000
2020-07-14,94.14836883544922,154.1999969482422,75.4630126953125,198.91725158691406,101.12000274658203,94.33994377964609,156.36900329589844,75.58063029727721,199.39461478768135,106.0,91.0636836420722,147.5,73.62281821935085,192.8833737365906,95.4000015258789,91.99732841763048,154.4499969482422,73.96078329633286,196.7977578100698,103.73332977294922,170989200,144638000,31700000,37591800,351271500
2020-07-15,94.79588317871094,150.44349670410156,75.11859893798828,198.62123107910156,103.06732940673828,96.27274833711341,154.91749572753906,76.1950287339222,201.76228841683368,103.33333587646484,93.59789929114376,148.65899658203125,74.34242269053046,195.74751047833794,97.13333129882812,96.02296669096097,154.01150512695312,75.58956915725493,200.07241897366399,102.86666870117188,153198000,115778000,32214000,32179400,245517000
2020-07-16,93.62940216064453,149.9949951171875,75.33496856689453,194.68775939941406,100.04266357421875,94.48545043557607,151.60000610351562,75.36921185489808,196.38717082147522,102.11399841308594,93.03041037162107,145.9114990234375,73.76226113086389,193.15064967856486,97.73332977294922,93.66820411710265,148.55299377441406,74.44166704780132,196.1007500560566,98.47733306884766,110577600,127884000,30386000,29940700,214512000
2020-07-17,93.44024658203125,148.09849548339844,75.21338653564453,193.69488525390625,100.05599975585938,94.23566818195913,151.1999969482422,75.6049504894592,195.7570830844542,102.50066375732422,92.9673556043315,147.42250061035156,74.36326384385416,192.2723377574548,99.33333587646484,94.0804677579499,150.4499969482422,75.51463210009686,195.21289664393825,100.89666748046875,92186800,95226000,29134000,31635300,139950000
2020-07-20,95.4094009399414,159.8419952392578,77.70321655273438,202.02012634277344,109.53333282470703,95.54763152313923,160.0679931640625,77.93001588763573,202.68843195640494,110.0,93.18319140296002,149.7010040283203,74.62033584382972,193.8190149155924,99.19999694824219,93.52755414344499,150.00999450683594,75.1989959832784,195.71892583031678,101.267333984375,90318000,151964000,31146000,36884800,256821000
2020-07-21,94.09262084960938,156.9145050048828,77.3409194946289,199.29913330078125,104.55733489990234,96.27518164251269,162.0290069580078,78.75879002035187,204.2541655805475,111.66666412353516,93.84283918822808,155.28599548339844,77.13545976656279,198.61172913665365,103.86666870117188,96.20000514059241,161.62449645996094,78.75879002035187,203.9868433576055,109.32866668701172,103433200,122426000,24324000,37990400,241608000
2020-07-22,94.35692596435547,154.99549865722656,77.84068298339844,202.163330078125,106.15533447265625,95.0383691628231,157.5,77.91562142240645,202.68843255036344,108.4280014038086,93.70700981931506,153.26300048828125,76.7295176794534,198.95544855532356,104.13333129882812,93.79430867429807,156.25,77.44415898564415,199.7287746653612,106.5999984741211,89001600,82084000,18640000,49605700,212416500
2020-07-23,90.0621337890625,149.32749938964844,75.21984100341797,193.3702392578125,100.87133026123047,94.16777018673336,154.9134979248047,78.00842799788757,201.37084952188934,112.5999984741211,89.25216234988122,148.5,74.80852769688292,192.99789662037506,98.71800231933594,94.09016627142198,154.9134979248047,77.76525668741822,197.80972485429893,111.93000030517578,197004400,113138000,32552000,67457000,364927500
2020-07-24,89.83903503417969,150.44549560546875,75.03076171875,192.1864013671875,94.46666717529297,90.18339782375423,151.57899475097656,75.31691510677291,193.6757720198578,97.66666412353516,86.47304066581674,144.39999389648438,73.86599747952145,188.56798064012895,91.10266876220703,88.26032136137546,146.5,74.38858256757749,191.34623758651531,94.40066528320312,185438800,112648000,30880000,39827000,290949000
2020-07-27,91.9682388305664,152.760498046875,75.9404296875,194.62100219726562,102.63999938964844,92.06039256097253,154.89999389648438,76.47491880857832,194.7355647151296,103.19599914550781,90.67810880703217,150.7884979248047,75.1965052199925,191.7663647274025,94.19999694824219,90.90121082733599,153.10000610351562,75.21586078080796,192.34874847316155,95.66666412353516,121214000,83410000,24920000,30160900,240730500
